代码,日期,股票名字,收盘价,涨幅%,成交额(万元),自由流通市值(万元),集合竞价成交额(万元),集合竞价涨幅%,首次涨停时间,最后涨停时间,连板数,涨停统计
600671.SH,20250918,天目药业,18.18,-1.68,6706.24,125516.67071399999,27.195,0.05408328826392861,,,,
000876.SZ,20250918,新 希 望,9.97,-1.68,54945.2,2034042.652574,166.0932,0.0,,,,
600519.SH,20250918,贵州茅台,1467.96,-1.68,734747.75,80024537.31948,4600.582,-0.06697923643670389,,,,
000908.SZ,20250918,ST景峰,5.86,-1.68,8653.05,383151.0604,80.967,-0.8389261744966459,,,,
300672.SZ,20250918,国科微,93.6,-1.68,117269.96,1401596.84808,79.265,0.31512605042016695,,,,
600727.SH,20250918,鲁北化工,7.6,-1.68,7116.52,264141.00048,6.8797,0.0,,,,
605018.SH,20250918,长华集团,12.27,-1.68,10098.56,126639.88841099999,27.4026,0.7211538461538547,,,,
300747.SZ,20250918,锐科激光,26.87,-1.68,56378.26,799927.4477830001,90.802,0.07317965605562193,,,,
002290.SZ,20250918,禾盛新材,38.55,-1.68,41982.26,534597.02856,140.0511,0.05100739607242222,,,,
600908.SH,20250918,无锡银行,5.84,-1.68,12245.73,890647.1334719999,20.3148,0.0,,,,
688596.SH,20250918,正帆科技,36.78,-1.68,54136.89,890569.565532,292.3023,-0.9623095429029616,,,,
600970.SH,20250918,中材国际,8.75,-1.69,19023.54,944105.2731250001,27.7944,-0.22471910112359383,,,,
000533.SZ,20250918,顺钠股份,7.0,-1.69,17811.87,292269.7624,58.6194,0.2808988764044784,,,,
603838.SH,20250918,*ST四通,7.58,-1.69,2463.34,88133.014744,7.1703,0.0,,,,
600941.SH,20250918,中国移动,104.94,-1.69,214113.42,9029046.698298,393.6861,-0.046842795578039276,,,,
600309.SH,20250918,万华化学,65.88,-1.69,207952.08,10853899.917696,366.5994,0.014923145799117243,,,,
600313.SH,20250918,农发种业,6.41,-1.69,15031.58,417718.146375,37.6856,0.0,,,,
600809.SH,20250918,山西汾酒,201.0,-1.69,124774.05,7889428.9302,142.94,-0.12227928588897097,,,,
688755.SH,20250918,汉邦科技,46.0,-1.69,5351.71,76087.4362,55.7313,0.2350929685830394,,,,
300055.SZ,20250918,万邦达,5.82,-1.69,7987.07,328715.10738,8.5104,-0.16891891891891442,,,,
000839.SZ,20250918,国安股份,2.91,-1.69,24517.41,724979.360037,31.5945,-0.33783783783782884,,,,
000717.SZ,20250918,中南股份,2.91,-1.69,19423.23,331753.989825,90.428,0.0,,,,
601326.SH,20250918,秦港股份,3.49,-1.69,8262.62,424145.087513,44.2854,-0.28169014084505895,,,,
600863.SH,20250918,内蒙华电,4.07,-1.69,24605.58,1242367.6566950001,38.502,0.0,,,,
600027.SH,20250918,华电国际,5.23,-1.69,69613.58,1725637.9053490001,131.8296,0.0,,,,
603836.SH,20250918,海程邦达,13.94,-1.69,5165.72,119506.188362,8.6315,-0.21156558533145242,,,,
601985.SH,20250918,中国核电,8.71,-1.69,114313.33,6684072.8641180005,416.5086,0.0,,,,
688278.SH,20250918,特宝生物,79.53,-1.69,24746.92,1268942.998686,62.361,0.6056860321384416,,,,
002395.SZ,20250918,双象股份,17.99,-1.69,9701.7,171159.011604,34.9148,-0.10928961748634114,,,,
601818.SH,20250918,光大银行,3.48,-1.69,119083.08,5580535.365072,355.0,0.28248587570620654,,,,
600743.SH,20250918,华远控股,2.32,-1.69,15269.2,249140.72491999998,142.4968,0.0,,,,
300534.SZ,20250918,陇神戎发,9.86,-1.69,12473.92,185702.708546,51.5088,0.49850448654038537,,,,
002486.SZ,20250918,嘉麟杰,2.9,-1.69,12906.67,187007.33926,89.5104,0.3389830508474523,,,,
300949.SZ,20250918,奥雅股份,42.32,-1.7,6298.03,71964.102,2.15,-0.11614401858303092,,,,
001210.SZ,20250918,金房能源,15.65,-1.7,6525.2,110585.067525,35.002,-0.06281407035175768,,,,
600265.SH,20250918,ST景谷,22.6,-1.7,1413.05,104710.20022000001,0.0,-100.0,,,,
002440.SZ,20250918,闰土股份,6.95,-1.7,13346.39,438930.51094,96.0048,0.14144271570013522,,,,
688269.SH,20250918,凯立新材,35.89,-1.7,6484.82,348506.256,13.5013,-0.054779512462332924,,,,
600071.SH,20250918,凤凰光学,23.15,-1.7,28935.52,330514.31171499996,119.0618,-0.0849256900212314,,,,
833075.BJ,20250918,柏星龙,32.4,-1.7,5736.84,79926.4098,29.361340000000002,-0.910194174757295,,,,
603082.SH,20250918,北自科技,40.49,-1.7,11238.82,164214.8881,88.7544,-0.24277737314880588,,,,
603887.SH,20250918,城地香江,17.92,-1.7,36931.76,904537.41056,95.34,-0.3839824465167285,,,,
603095.SH,20250918,越剑智能,15.03,-1.7,6570.18,119003.24743199999,24.021,0.06540222367561466,,,,
920027.BJ,20250918,交大铁发,29.47,-1.7,5136.36,77441.266,50.3672,0.6004002668445585,,,,
300719.SZ,20250918,安达维尔,16.18,-1.7,7898.0,242156.866524,11.88,0.2430133657351119,,,,
603259.SH,20250918,药明康德,107.43,-1.7,589542.55,22189215.175827,2162.8864,0.16469942355201717,,,,
600180.SH,20250918,瑞茂通,4.62,-1.7,9117.66,183994.100136,63.8205,0.21276595744681437,,,,
001360.SZ,20250918,南矿集团,15.58,-1.7,6154.98,116708.882592,10.6128,-0.06309148264984632,,,,
688579.SH,20250918,山大地纬,12.11,-1.7,12032.99,341099.46359999996,3.9727,0.0803571428571459,,,,
603191.SH,20250918,望变电气,15.57,-1.7,15908.53,292190.14816200006,73.048,0.2525252525252597,,,,
300611.SZ,20250918,美力科技,25.95,-1.7,41317.9,330548.71259999997,137.55,-0.7575757575757569,,,,
002700.SZ,20250918,万憬能源,6.92,-1.7,4699.14,147717.286604,28.1386,0.42613636363637575,,,,
000790.SZ,20250918,华神科技,4.03,-1.71,6010.72,206006.883199,28.7041,0.0,,,,
000550.SZ,20250918,江铃汽车,20.72,-1.71,11851.52,340402.99552,41.5276,0.0,,,,
603109.SH,20250918,神驰机电,31.65,-1.71,38277.84,264360.9294,234.72,1.2422360248447228,,,,
601998.SH,20250918,中信银行,7.48,-1.71,44880.32,2913325.896316,64.3045,0.0,,,,
603439.SH,20250918,贵州三力,13.23,-1.71,13507.82,240851.18421,94.2084,-0.2971768202080338,,,,
603669.SH,20250918,灵康药业,5.75,-1.71,8125.38,180455.6563,18.688,-0.17094017094017033,,,,
002687.SZ,20250918,乔治白,4.6,-1.71,3269.72,135498.77529999998,14.4612,0.0,,,,
002082.SZ,20250918,万邦德,11.49,-1.71,48455.58,348076.884573,103.9095,-0.6843455945252375,,,,
688068.SH,20250918,热景生物,178.08,-1.71,45806.79,1132667.992176,45.4118,0.2980461419582747,,,,
300474.SZ,20250918,景嘉微,77.54,-1.71,171499.51,2569603.355982,576.375,0.7732285460768207,,,,
601336.SH,20250918,新华保险,59.71,-1.71,156462.22,4194609.736275,768.6,0.4115226337448652,,,,
832471.BJ,20250918,美邦科技,16.07,-1.71,4428.58,51138.987301,26.9775,0.0,,,,
000589.SZ,20250918,贵州轮胎,4.59,-1.71,11793.03,549179.575776,152.5212,0.21413276231263545,,,,
001316.SZ,20250918,润贝航科,32.69,-1.71,6455.32,111526.82215499999,7.6383,-0.15033072760071153,,,,
002014.SZ,20250918,永新股份,11.46,-1.72,4460.85,241838.44211400003,40.6464,0.17152658662091813,,,,
301387.SZ,20250918,光大同创,41.8,-1.72,9516.3,132187.35859999998,14.861,-0.16458970138725215,,,,
600569.SH,20250918,安阳钢铁,2.29,-1.72,8871.87,211438.92500699998,26.9577,-0.8583690987124526,,,,
605398.SH,20250918,新炬网络,32.61,-1.72,36400.29,163177.195305,283.2532,-0.9644364074743783,,,,
688105.SH,20250918,诺唯赞,22.31,-1.72,7437.01,282549.664483,30.2143,-0.08810572687224516,,,,
600156.SH,20250918,华升股份,8.58,-1.72,13987.69,205925.48262,29.346,0.3436426116838476,,,,
002093.SZ,20250918,国脉科技,11.44,-1.72,35656.07,545833.793648,42.6756,0.1718213058419238,,,,
600663.SH,20250918,陆家嘴,8.57,-1.72,12640.72,687983.303288,67.338,-0.2293577981651529,,,,
600262.SH,20250918,北方股份,21.7,-1.72,10220.69,213003.94717,8.6112,0.0,,,,
300770.SZ,20250918,新媒股份,45.68,-1.72,25300.3,562322.152128,119.4798,-0.36574870912219337,,,,
300488.SZ,20250918,恒锋工具,38.23,-1.72,28633.5,224188.083098,118.965,-1.0282776349614386,,,,
300619.SZ,20250918,金银河,34.8,-1.72,61752.95,408614.74439999997,247.937916,-1.8073990398192463,,,,
688503.SH,20250918,聚和材料,61.57,-1.72,121365.43,997990.999162,2527.2849,-2.6336791699920203,,,,
600310.SH,20250918,广西能源,3.99,-1.72,8641.07,286622.612388,19.8045,-0.24630541871920597,,,,
600006.SH,20250918,东风股份,7.41,-1.72,34203.19,591210.27342,219.0888,0.2652519893899141,,,,
002603.SZ,20250918,以岭药业,16.53,-1.72,35356.46,1236905.284527,39.1152,0.23781212841853527,,,,
002528.SZ,20250918,ST英飞拓,2.85,-1.72,3372.74,140274.592035,21.141,0.0,,,,
300124.SZ,20250918,汇川技术,82.6,-1.73,812604.52,15657943.414959999,2914.2961,-0.46400951814395963,,,,
600774.SH,20250918,汉商集团,9.67,-1.73,6144.72,118750.325006,20.2704,0.0,,,,
603227.SH,20250918,雪峰科技,9.1,-1.73,18201.78,567266.51527,38.892,0.0,,,,
002375.SZ,20250918,亚厦股份,3.98,-1.73,8438.23,244812.05666,46.0156,-0.24691358024691024,,,,
300170.SZ,20250918,汉得信息,18.19,-1.73,128306.98,1745063.8673420001,612.3924,-0.3781739600216105,,,,
600654.SH,20250918,中安科,3.41,-1.73,22421.5,509971.188903,49.5863,0.0,,,,
870976.BJ,20250918,视声智能,27.83,-1.73,5215.15,75064.1892,9.707,0.8121468926553632,,,,
300194.SZ,20250918,福安药业,4.54,-1.73,10966.92,407224.08989400003,15.6279,-0.21645021645021467,,,,
003029.SZ,20250918,吉大正元,26.08,-1.73,18797.1,288005.589328,51.5846,0.18839487565938118,,,,
603171.SH,20250918,税友股份,51.57,-1.73,26969.6,521533.608714,68.003,-0.32393292682926234,,,,
601228.SH,20250918,广州港,3.4,-1.73,9577.39,459248.43663999997,109.7166,0.0,,,,
300110.SZ,20250918,华仁药业,3.4,-1.73,10296.67,293373.07456,53.5608,0.0,,,,
002380.SZ,20250918,科远智慧,26.62,-1.73,22219.29,295795.55698000005,57.6804,-0.036913990402365204,,,,
300307.SZ,20250918,慈星股份,7.36,-1.74,14915.05,375557.73744,34.7636,-0.4005340453938633,,,,
002038.SZ,20250918,双鹭药业,7.36,-1.74,14005.64,466676.934592,71.06,-0.1335113484646211,,,,
000911.SZ,20250918,广农糖业,7.36,-1.74,6185.14,137861.732832,28.6118,0.0,,,,
000726.SZ,20250918,鲁 泰Ａ,6.79,-1.74,7984.07,304427.86626700003,57.0075,0.0,,,,
603520.SH,20250918,司太立,11.88,-1.74,24780.39,404494.54650000005,79.028,-0.2481389578163684,,,,
601186.SH,20250918,中国铁建,7.92,-1.74,43326.85,3601167.69672,189.2616,-0.24813895781639062,,,,
002299.SZ,20250918,圣农发展,16.97,-1.74,21824.28,1013578.4920199999,50.5425,-0.11580775911985697,,,,
300896.SZ,20250918,爱美客,186.61,-1.74,84958.0,2472707.2861070004,474.1324,-0.2948765204570547,,,,
300510.SZ,20250918,金冠股份,4.52,-1.74,18090.53,251907.74006799998,36.5026,-0.43478260869563856,,,,
000030.SZ,20250918,富奥股份,5.65,-1.74,12423.88,261702.01778000002,39.3618,0.521739130434784,,,,
000019.SZ,20250918,深粮控股,6.78,-1.74,9127.94,183545.737506,305.724,1.1594202898550732,,,,
000786.SZ,20250918,北新建材,24.85,-1.74,37528.72,2194297.81158,60.4192,-0.03954132068010319,,,,
300200.SZ,20250918,高盟新材,10.16,-1.74,14779.7,305607.14596,50.264,-0.3868471953578201,,,,
688227.SH,20250918,品高股份,32.17,-1.74,8102.7,200620.423077,65.7536,-0.6108735491753281,,,,
300010.SZ,20250918,豆神教育,7.9,-1.74,58546.58,1294191.48688,76.992,-0.24875621890546595,,,,
002115.SZ,20250918,三维通信,11.85,-1.74,220324.33,804855.527745,2559.430416,-1.243781094527363,,,,
600851.SH,20250918,海欣股份,6.77,-1.74,4991.27,254556.80602299998,23.7356,0.43541364296082463,,,,
870299.BJ,20250918,灿能电力,19.18,-1.74,3472.76,60586.683542,2.372416,-0.05122950819671512,,,,
300489.SZ,20250918,光智科技,46.8,-1.74,33322.23,359510.25707999995,82.4172,0.020995171110649302,,,,
300827.SZ,20250918,上能电气,32.13,-1.74,171298.93,978921.6392970001,506.07276500000006,0.03058103975535076,,,,
600884.SH,20250918,杉杉股份,15.21,-1.74,237312.87,2421663.412545,1298.4411,-1.0981912144702788,,,,
002348.SZ,20250918,高乐股份,3.94,-1.75,16879.11,256963.802054,10.0,-0.24937655860348684,,,,
301577.SZ,20250918,美信科技,63.0,-1.75,10192.64,118699.2765,1.914,-0.49906425452278524,,,,
301113.SZ,20250918,雅艺科技,22.5,-1.75,3048.7,54646.7535,12.628,0.26200873362447474,,,,
301179.SZ,20250918,泽宇智能,16.31,-1.75,10583.47,194883.34592999998,64.21950799999999,0.42168674698794817,,,,
000536.SZ,20250918,华映科技,5.06,-1.75,77107.14,788528.1193019999,198.2235,0.0,,,,
688091.SH,20250918,上海谊众,57.87,-1.75,23372.55,640695.644892,100.5085,1.8336162988115356,,,,
300565.SZ,20250918,科信技术,12.36,-1.75,12068.15,272465.72119199997,6.6409,-0.3974562798092274,,,,
920819.BJ,20250918,颖泰生物,4.49,-1.75,10592.7,209177.444858,4.3010779999999995,0.2188183807439792,,,,
000519.SZ,20250918,中兵红箭,17.96,-1.75,66533.57,1459314.681144,137.6484,0.0,,,,
600926.SH,20250918,杭州银行,15.15,-1.75,78196.32,7444457.910060001,161.8662,0.25940337224383825,,,,
002296.SZ,20250918,辉煌科技,11.22,-1.75,16672.04,374895.11551800004,22.3636,-0.08756567425568518,,,,
603867.SH,20250918,新化股份,30.29,-1.75,17616.89,430787.402942,30.9,0.22705157314304447,,,,
300775.SZ,20250918,三角防务,24.12,-1.75,32746.86,887583.903516,24.55,0.0,,,,
603010.SH,20250918,万盛股份,10.09,-1.75,6818.57,307240.958086,37.1644,-0.5842259006815897,,,,
600615.SH,20250918,鑫源智造,13.45,-1.75,11609.67,211816.77355,18.769,0.07304601899196239,,,,
833575.BJ,20250918,康乐卫士,16.25,-1.75,7538.19,304079.75,13.8432,-0.36275695284159193,,,,
605177.SH,20250918,东亚药业,19.6,-1.75,3595.52,108153.24100000001,26.1607,0.1002506265664227,,,,
601616.SH,20250918,广电电气,3.92,-1.75,8672.14,239182.38640800002,16.2393,0.0,,,,
300289.SZ,20250918,利德曼,7.84,-1.75,14108.9,228162.29464,24.1984,-0.25062656641604564,,,,
002116.SZ,20250918,中国海诚,10.08,-1.75,6888.97,242302.395888,50.8431,-0.29239766081871066,,,,
000409.SZ,20250918,云鼎科技,11.76,-1.75,18996.0,420507.67668,40.1665,0.1670843776106823,,,,
688551.SH,20250918,科威尔,40.31,-1.75,9902.93,162904.653853,8.2,-0.07311723129417302,,,,
600639.SH,20250918,浦东金桥,10.63,-1.76,9025.51,314813.026498,15.5376,-0.27726432532348966,,,,
300105.SZ,20250918,龙源技术,7.26,-1.76,7118.58,217991.44619999998,8.6463,0.0,,,,
002813.SZ,20250918,路畅科技,25.68,-1.76,23219.66,104948.08668,340.8196,2.1805661820964106,,,,
603210.SH,20250918,泰鸿万立,21.76,-1.76,19751.19,160126.543616,226.9184,0.04514672686231069,,,,
002706.SZ,20250918,良信股份,11.71,-1.76,50372.29,963777.4734090001,234.1434,0.1677852348993314,,,,
002655.SZ,20250918,共达电声,13.94,-1.76,25398.14,436395.96564,186.5516,-0.7047216349541863,,,,
605366.SH,20250918,宏柏新材,6.13,-1.76,7108.5,190787.941398,17.2294,-0.3205128205128305,,,,
600456.SH,20250918,宝钛股份,30.65,-1.76,29045.93,750172.5057199999,51.48,0.0,,,,
300762.SZ,20250918,上海瀚讯,24.51,-1.76,78351.33,1265799.045429,74.2914,-0.08016032064127598,,,,
688507.SH,20250918,索辰科技,100.69,-1.77,36025.7,495754.56537,50.2403,-0.49756097560975654,,,,
301290.SZ,20250918,东星医疗,26.7,-1.77,5690.14,168417.192,6.233,-0.29433406916850036,,,,
688131.SH,20250918,皓元医药,75.64,-1.77,55159.47,1089336.11632,90.8181,0.25974025974027093,,,,
300501.SZ,20250918,海顺新材,16.68,-1.77,13433.41,165181.89154799999,16.7607,-0.2944640753828054,,,,
002120.SZ,20250918,韵达股份,7.78,-1.77,34640.97,977760.948032,97.9258,-0.12626262626261875,,,,
600880.SH,20250918,博瑞传播,5.0,-1.77,13099.64,351948.781,167.0328,0.7858546168958647,,,,
002041.SZ,20250918,登海种业,9.44,-1.77,12056.45,327644.219504,54.6809,0.0,,,,
834950.BJ,20250918,迅安科技,23.32,-1.77,3604.92,47074.6848,5.99863,-0.12636899747261454,,,,
600223.SH,20250918,福瑞达,7.77,-1.77,11146.88,361136.83777499996,5.0624,0.0,,,,
300326.SZ,20250918,ST凯利,5.55,-1.77,5833.89,346817.28111,3.7922,0.1769911504424737,,,,
688192.SH,20250918,迪哲医药-U,71.02,-1.77,18190.0,895952.788694,47.4071,0.0,,,,
300820.SZ,20250918,英杰电气,48.27,-1.77,19573.06,358790.021832,22.05,-0.2849002849002913,,,,
301665.SZ,20250918,泰禾股份,29.95,-1.77,9570.99,107539.335555,88.6095,-0.13119055428009174,,,,
603299.SH,20250918,苏盐井神,10.53,-1.77,7428.95,304111.30171499995,4.5024,0.0,,,,
002570.SZ,20250918,贝因美,6.65,-1.77,40106.82,629998.2982300001,180.969,-0.4431314623338123,,,,
601390.SH,20250918,中国中铁,5.54,-1.77,71338.66,4994937.156254,301.8243,-0.17730496453900457,,,,
688533.SH,20250918,上声电子,29.36,-1.77,11790.84,127560.873504,29.5772,-0.6691201070592179,,,,
300745.SZ,20250918,欣锐科技,21.59,-1.77,17074.72,270722.344889,20.8905,0.04549590536850889,,,,
300509.SZ,20250918,新美星,9.4,-1.78,6172.45,122034.29962000002,76.32,-0.31347962382446415,,,,
600800.SH,20250918,渤海化学,3.87,-1.78,11042.77,266606.627418,20.0037,-0.25380710659898,,,,
001319.SZ,20250918,铭科精技,28.75,-1.78,18167.54,178825.2875,87.607,0.10249402118209794,,,,
603311.SH,20250918,金海高科,11.05,-1.78,3644.68,126720.815455,8.2271,0.1777777777777656,,,,
003021.SZ,20250918,兆威机电,146.84,-1.78,319896.68,1233963.99298,1675.2914,-0.21404682274247522,,,,
002213.SZ,20250918,大为股份,17.11,-1.78,23449.4,284370.96326499997,61.419,-0.40183696900114585,,,,
000816.SZ,20250918,智慧农业,3.31,-1.78,21980.98,353086.230532,35.6883,0.0,,,,
300369.SZ,20250918,绿盟科技,7.72,-1.78,14193.33,468523.569952,16.8345,-0.3816793893129833,,,,
603366.SH,20250918,日出东方,9.92,-1.78,21401.63,318779.98864,46.2672,-0.1980198019801982,,,,
301603.SZ,20250918,乔锋智能,83.19,-1.78,50609.22,276689.94,281.5515,-0.17709563164108877,,,,
873001.BJ,20250918,纬达光电,24.22,-1.78,10643.37,101558.458722,119.17448,-1.0543390105433925,,,,
688046.SH,20250918,药康生物,18.71,-1.78,7900.57,375060.890133,48.7253,-0.47244094488189115,,,,
300226.SZ,20250918,上海钢联,26.96,-1.79,62841.15,607960.134696,102.5728,-0.6193078324225776,,,,
300335.SZ,20250918,迪森股份,6.05,-1.79,25553.97,211612.45385499997,405.099,0.32467532467532756,,,,
002408.SZ,20250918,齐翔腾达,4.95,-1.79,11124.86,658703.475045,22.635,-0.1984126984126977,,,,
688177.SH,20250918,百奥泰,30.21,-1.79,11009.66,364645.040883,39.7984,0.2275682704811377,,,,
300788.SZ,20250918,中信出版,30.21,-1.79,7237.57,152228.646171,60.7662,-0.2275682704811488,,,,
300735.SZ,20250918,光弘科技,30.76,-1.79,99614.66,1183489.283592,214.032,-0.3831417624521105,,,,
000567.SZ,20250918,海德股份,6.59,-1.79,17353.12,315288.914761,77.318,-0.14903129657227732,,,,
603045.SH,20250918,福达合金,19.2,-1.79,7312.46,186554.20608,33.9426,0.3580562659846631,,,,
600117.SH,20250918,西宁特钢,3.29,-1.79,21848.32,459057.34137200005,49.714,0.0,,,,
300316.SZ,20250918,晶盛机电,37.82,-1.79,191159.33,2240759.3183979997,636.6689660000001,-0.4674110620618066,,,,
688410.SH,20250918,山外山,14.79,-1.79,7980.66,246020.544189,4.6551,0.06573705179282463,,,,
600398.SH,20250918,海澜之家,6.57,-1.79,34037.52,1267480.6978050002,63.8226,0.0,,,,
600217.SH,20250918,中再资环,4.38,-1.79,10842.94,456109.30534799997,20.9595,-0.22421524663677195,,,,
603303.SH,20250918,得邦照明,14.23,-1.79,4381.27,163282.332797,12.7982,-0.7591442374051072,,,,
002255.SZ,20250918,海陆重工,8.21,-1.79,18569.95,497978.53930500004,19.0608,0.0,,,,
301487.SZ,20250918,盟固利,29.0,-1.79,151997.26,606767.5075000001,1095.67912,-1.727057229935669,,,,
002759.SZ,20250918,天际股份,17.51,-1.79,265244.8,614366.269695,6783.368472,-0.9534492428491248,,,,
601088.SH,20250918,中国神华,38.28,-1.8,132997.43,10252642.489451999,589.3135,-0.07696254489479859,,,,
002786.SZ,20250918,银宝山新,9.84,-1.8,22743.4,303759.2256,41.9838,0.0,,,,
002496.SZ,20250918,*ST辉丰,1.64,-1.8,4408.36,175977.036604,47.3779,0.0,,,,
000401.SZ,20250918,金隅冀东,4.92,-1.8,7159.99,467497.132116,23.6442,0.1996007984031989,,,,
603190.SH,20250918,亚通精工,23.5,-1.8,5356.23,95220.77799999999,3.0953,-0.501462599247815,,,,
300851.SZ,20250918,交大思诺,27.87,-1.8,3007.06,98711.339991,9.7172,0.7047216349541863,,,,
603012.SH,20250918,创力集团,6.01,-1.8,6543.84,302111.327878,22.068,0.16339869281045694,,,,
301234.SZ,20250918,五洲医疗,45.86,-1.8,8820.21,91527.38799999999,54.172,0.0,,,,
600862.SH,20250918,中航高科,22.92,-1.8,56841.68,1771318.2600719999,82.4961,0.12853470437017567,,,,
000815.SZ,20250918,美利云,12.55,-1.8,44880.93,583113.143685,241.046,-0.6259780907668211,,,,
002795.SZ,20250918,永和智控,4.91,-1.8,6900.87,152684.032513,41.4001,-0.6000000000000005,,,,
688115.SH,20250918,思林杰,60.54,-1.8,11145.72,165171.58469999998,32.9219,-0.389294403892948,,,,
300442.SZ,20250918,润泽科技,53.42,-1.8,239112.45,3281133.239328,816.9378,-0.018382352941170854,,,,
001378.SZ,20250918,德冠新材,22.35,-1.8,3377.65,146971.84776,14.5664,0.0,,,,
600838.SH,20250918,上海九百,8.71,-1.8,10523.25,235355.76688000004,53.3655,-0.22547914317925244,,,,
300094.SZ,20250918,国联水产,3.81,-1.8,22326.34,324123.007836,97.7949,-0.2577319587628857,,,,
002084.SZ,20250918,海鸥住工,3.81,-1.8,14085.6,146856.429426,235.2225,1.804123711340222,,,,
002350.SZ,20250918,北京科锐,7.07,-1.81,8109.83,230532.371629,10.656,0.0,,,,
002535.SZ,20250918,林州重机,4.35,-1.81,46587.59,210808.79084999996,2486.848833,-0.4514672686230181,,,,
002353.SZ,20250918,杰瑞股份,48.35,-1.81,50891.74,2781219.88575,87.9854,0.3858651502843147,,,,
688038.SH,20250918,中科通达,15.21,-1.81,6838.65,99889.565373,13.0735,0.4519044544867734,,,,
300869.SZ,20250918,康泰医学,16.84,-1.81,11894.76,299976.51761599997,18.2532,0.40816326530612734,,,,
